5K,50K,500K,5M
0.0183178579464487,0.001557672798073245,0.0015538929798623318,2.921386255354824E-4
0.012015839999999889,0.005397177600000136,0.002349753924687392,2.7709284572952075E-4
0.003176582971025743,0.004715043839180755,0.0018870965245529892,2.4626836167085386E-4
0.00290665115043498,0.001423791337594292,0.001284016369884482,3.0554238308881513E-4
0.003433128402619838,0.007526104938986166,0.0018737922527115385,2.098039910312423E-5
0.015729548220568018,0.012490803628753645,0.001004332224940896,0.0014888550076301431
0.01193767765490282,0.0032841306961913885,4.1165592435849364E-4,0.0014318157404601664
0.016346549428223778,0.008343161801412924,6.165623533416209E-4,0.001126301707899735
0.004247029983421903,0.0023017860896274605,1.5308047301036454E-4,1.464005920878181E-4
4.8800636928003627E-4,8.873636796291606E-5,0.002326708607998773,2.871730092057767E-4
0.008897366003205582,0.006097753880010116,9.589682315949937E-4,2.1949923913162784E-4
0.001068743281459378,0.0051212238409540384,1.5356747314792553E-4,2.7897091302949356E-4
0.013575339383484701,0.006975174379359437,0.0019374490802964498,2.2066088200803904E-5
0.007003913575110769,0.0052718639626588605,3.94525041919923E-4,2.5083235795343614E-4
0.01794815999999988,0.0035615808000000193,0.0014075648857767575,3.453591658508781E-4
0.040785588553968743,0.010244703352748186,1.7374990938578971E-4,1.8991677385638006E-4
0.010561367697886877,0.007454149162994836,0.00120122210712686,1.9209450066896302E-4
0.008622460417430993,8.514151228688487E-4,0.0020885937398286616,7.775834073166146E-4
0.004417554637403892,0.005356987859654263,0.0015785551283643998,2.2003178176372072E-4
0.0067686863701699185,0.005343682401756977,5.851514954411385E-4,2.3086991473197926E-4
0.0034640000000001336,0.007365702399999563,0.0027561353481437845,0.0010808265862656263
0.017372994617128473,0.004786193421388645,0.0011240298407520068,2.5031968703720776E-4
0.003903620203568351,0.001304990234572423,3.7797282984047245E-4,1.931052910356563E-4
0.0032996004430711117,0.0031915112260797076,2.5663981658082804E-4,2.4218951541192171E-4
0.004549793228388536,0.014567454705643437,0.0023827023018062046,5.920319347828322E-4
0.01837545938648469,0.0051590308245879025,0.0010281499664304456,2.6459269802856644E-4
0.030199175375678844,0.009142594547093652,0.006453390264024139,7.727032943551926E-4
0.030471494486340497,0.005830030371147915,9.18549782419074E-4,1.3240485402189913E-4
0.014404519269904027,9.208496177688121E-4,0.0010277135689667274,1.1200293710259434E-4
0.01975540431338796,0.004290305259245564,3.3351708909701294E-4,5.790484299850185E-5
0.013784066061900776,7.478005635784595E-4,3.215842160361288E-4,3.8870977432693864E-5
0.030182493448387606,0.002277081736723028,0.0023137999973386328,1.5285276384724992E-4
0.007576000000000027,9.600368000000081E-4,7.929938946420467E-4,6.260770696204787E-4
0.01143232209777391,1.627830128668622E-4,0.0011181162867061798,8.071574555290059E-5
0.04650784000000008,0.005763095999999912,6.945763683985362E-4,3.509794794672727E-4
0.02521237759999928,0.0011267759226878393,9.622540151535963E-4,7.780242017602079E-4
0.0131889761257229,9.469467355395396E-4,7.107441515880583E-4,4.6269242702784404E-5
0.0015992000000002449,0.004605270400000139,0.003764430376195227,0.0016046829624956072
0.05536255619406468,0.0019426775738178828,0.0014885936695566945,5.289847534344941E-5
0.004990638498747146,0.0068302212945741125,0.001232299815135618,1.2625133132959654E-4
0.026769192909590234,0.00943726022348057,0.0021764647885601507,5.763070382134305E-4
0.0049594852870296965,0.003139106995222631,7.562470056748368E-4,3.3834253522687074E-4
0.02256895999999986,0.0030192704000000514,0.0031920740035216166,1.6867635880002396E-4
0.0010254559545421179,0.002379498704699251,0.0013270793025672615,7.519423180237745E-4
8.797320138852621E-4,5.861893838434699E-4,1.545909555512791E-4,8.269104498246758E-5
0.03593443010789121,1.7512773738737053E-5,0.0012005523509028837,7.847096344510973E-4
0.016304400439214106,3.7825421683335136E-4,3.415700213431627E-4,3.684887549946225E-4
0.009350522351875083,0.0048528545748309695,9.070645061963834E-4,1.4796836195838203E-4
0.0012665151999995405,0.002113810432000429,7.851618180148012E-4,7.519736551375722E-5
0.018415288274005404,1.1867452227298791E-4,0.0011966434474234289,7.505898310824488E-4
0.02442783999999998,0.002557476800000069,2.6184509167803682E-5,7.19997620821422E-4
0.049576239405985184,0.017919892369678937,0.003224029509318753,4.058488884152313E-4
0.00784001148138036,9.36222494275718E-4,0.001748014647741769,7.115209389052524E-5
0.038047359999999975,0.0067347007999998265,0.0022012757504668024,9.330485763633378E-4
0.008212251029280582,7.054442255736149E-4,0.0012139606717904705,3.039478879094393E-4
0.017494149039511964,0.007974851935368399,0.0029490477458435915,6.174593346166546E-4
0.004213864248474562,7.429889906650314E-4,0.0011073346578758783,3.895465140169124E-6
0.026311432223029563,0.006623938376278282,1.5662142813388513E-4,6.924953628407726E-4
0.017448157950143095,8.633241379119028E-6,2.076985223514738E-4,6.409279727221939E-4
0.009142085751303977,0.0038543085801512333,6.42314478339147E-4,2.4605362522971727E-4
0.027749120165288358,0.0038427840360720994,0.003248240959106409,7.110635736006282E-4
0.002246314109047703,0.0013439425847998755,0.001254320653107865,3.022468605189477E-4
0.030859961691752424,0.006512136186993216,4.709510268945394E-4,8.313156748889533E-6
0.02169360000000009,1.2316479999974206E-4,0.0017662095072648043,1.9223166286186366E-4
0.05935931593405508,0.0010039199527447362,2.587926015535924E-4,0.001532780599527106
0.011664860679425817,0.01535581088165104,0.002453503867471848,1.6905179408117327E-4
0.009907030211571294,0.004019815315603899,7.820024146542216E-5,1.9349773626238756E-4
0.0026131955017146984,0.0036545604702442297,6.56639110847885E-5,3.850693437744214E-4
0.010876732160531307,0.00791924880835203,5.638224270805539E-4,1.0563508322186871E-4
0.0015313582839571016,0.007611734293357304,0.00122326028603408,2.0441319759712266E-4
0.0037206420625505165,0.0018454635893991878,2.5039484903732756E-5,3.998783161160979E-4
