5K,50K,500K,5M
0.014811836594196973,0.0031123457397339896,6.27422032554793E-4,1.951980720080876E-4
0.028432505063712084,7.441307945178768E-4,0.003938571953905943,2.578636979195165E-4
0.08187801810206186,0.0063409459756159385,8.558319201858543E-4,0.0015902166604667813
0.04933267457757966,0.0056848644387213635,0.0015549979999445191,3.407695848076214E-4
0.003044486136060735,0.018860721682432472,0.005150674116749695,2.2844253827139862E-4
0.016298385934343153,0.018105015468023056,0.01912265535693091,0.002350704233973768
0.057518929580435176,0.006883562433027106,0.006037851728709882,0.0024945446541426936
0.004581770646195598,0.004145593143033937,0.0010578196075747047,3.8405579978532673E-4
0.037646416335896195,3.0187371733914485E-5,0.0024602917546686616,8.249235377319906E-4
0.02393573066896666,0.014160944127634453,0.003953606883126431,0.0019276040882526353
0.01126920259344925,0.007898403137804771,0.0021842263845158316,6.994152636448896E-4
0.009820636312112947,0.0161619301969115,0.020135454455197568,0.0027261390770527655
0.04391958693043756,0.022390878158237325,0.00460602743953783,0.0013273444537231518
0.010345569163311048,0.007394607226183894,0.0021359103773748917,4.4080665429545025E-4
0.0058217266891568645,0.007315144148557374,9.141127012880139E-4,3.909927059785038E-4
0.019695402815692677,0.0038266943618613485,0.004347235828289476,1.265046416078201E-4
0.042478455419432765,0.04796634654363736,0.010084244605516476,9.131896651758532E-4
0.08666721336293316,0.004039671339916475,0.0041590976445748055,7.069383982372857E-4
0.008104328570910414,1.9430318411283189E-4,2.5673368303791094E-4,3.366116173477217E-4
0.030855178807693655,0.007716925258651799,0.0030771013732192134,2.7551180382645157E-4
0.03364397817647262,0.010820722911609461,8.675618854207215E-5,5.736911357533957E-4
0.014752724867510714,0.009286195203597724,0.0010947673001042882,4.594030997264492E-4
0.04882036616921265,0.011145961476589156,8.191188281941322E-4,8.305844659865355E-4
0.011333045374419369,0.006231207385549981,0.002133412914278629,5.307922355176239E-4
0.012288430484216807,1.465592871659051E-4,8.153627758069304E-4,7.008460295965946E-5
0.08493066366901343,0.05006472575875261,5.393707677069458E-4,0.0023597224180248563
0.010653929643437556,0.0028481473142807166,4.270306389294009E-5,2.1071439737581983E-4
0.01296869712089239,0.00703563774324411,0.002543153087508528,0.0019121406731640441
0.06480980113236798,0.01025475345396918,0.004033517386698062,1.67855521503727E-5
0.0018588771966155115,8.173737518589405E-4,1.1015552685028806E-5,1.9802957160425095E-4
0.22063439638726487,0.009480632694817486,0.0023041820580963213,0.002836190206987995
0.17839380214492515,0.016231867809340553,0.005066614686727025,0.0027623357652445247
0.03645325081431252,0.00988421556377619,0.0017973832417864828,0.0033852739708180347
0.03536063763231192,0.005669902589588904,5.951269167062628E-4,6.984121708012336E-6
0.02369178374272753,0.00969888548326618,0.0029560103750055433,7.482249479708072E-5
0.014147370979802093,0.0011360856894580365,2.2782146849596022E-4,1.670062103555717E-4
0.07911055723898523,5.1589964346518435E-5,0.003585690627384084,0.00225710255800558
0.17335235492075715,0.011373345807590625,0.004441058871390707,0.0025198685963876907
0.02212700416246506,0.014268119501724661,0.0015234498402290533,8.043836303076403E-4
0.08131272625933954,0.058051108956999685,0.01641738718945962,0.0021766679383322125
0.0605065016620059,0.008803247065975349,0.007438089441257848,2.561614474961754E-4
0.027481900119395112,0.012269280732513176,7.756137230258009E-4,4.2119616566152154E-4
0.036722045007222155,0.008004347874470588,0.006635551706300419,0.0010742265110399816
0.005794680413818365,0.0055869564998930876,9.365464697818414E-4,9.255526090833779E-4
0.042636075178245164,0.00525491763032332,0.004640044959079181,0.00133070887022071
0.0036092878142278363,0.0026542389771260434,3.7396904182059585E-4,2.1857517944144566E-4
0.06496981462739751,0.003836304102064504,0.003988646069342489,0.0012962163407362292
0.021011186706953632,0.00734434786722718,9.993285455863852E-4,6.430984624771868E-4
0.11127833106761591,0.015949858825278825,9.59259785955969E-4,0.0010907910618330064
0.014379554332357748,0.003570538562417832,4.4926791789826455E-4,0.0018435435374784597
0.006790857555448765,0.0016902144351602381,6.704653753851009E-5,2.7967323099449046E-7
0.009487835839074218,0.0035042681604283694,5.250809568113624E-4,9.147821616395992E-5
0.1052228546374395,0.010166497949680697,0.007998883132938039,8.823918762993889E-4
0.029422861866184334,0.0040184627814320185,0.001473164068884712,1.9379405858499973E-4
0.01771492610182955,0.010005686677746515,0.0015481546352837483,0.0014165281641469183
0.0388908901192696,0.006199025377294388,0.0012477557083272737,6.922037668139387E-4
0.011331589104120203,4.887638400402155E-4,6.353153449045711E-4,3.9233559221318306E-4
0.011182171053752762,3.670157804898347E-4,0.0029164167373350643,2.2680595504894543E-4
0.07183221917173778,0.008799775622931725,0.001981807723982056,0.001682139469834697
0.021014940997147354,0.0016688591504797452,2.721655141049995E-4,1.938344549720348E-4
0.06981760299936657,0.005755390987086417,0.003517802577311006,5.525409375666756E-4
0.13478286463268194,0.008978431396157031,0.0036899399276966367,6.26345450712758E-4
0.04138085389939822,0.01900520456801214,0.002396720543034626,2.3322006878189055E-4
0.08344772140926535,0.00348888660409405,0.0023581135011015355,0.0010406525592725785
0.0636172420199916,0.011184275080571255,0.004822801120054047,9.437987640630996E-5
0.04008843664684539,0.023313484500186187,0.00508740369329906,0.0012659826936547358
0.033206114687330264,0.01611437714718877,0.0011480357867212972,5.669461257810904E-4
0.0012404532705130574,0.017383822165351358,0.005434725698324731,0.003025882429786329
0.017004833442547496,8.119335116807836E-4,9.598866539180415E-5,1.4604437977811324E-4
0.012072882806188874,0.0033630810601925406,0.0011783308590465242,1.223969757387211E-4
0.020724295076170705,0.0035135893354345973,0.0018208613923127897,2.6322425420864496E-4
0.017771705273117104,0.009172064130683341,0.0070980276040598965,0.001842275318968256
0.026465384139279208,0.010853521232310558,0.003697199379142527,2.776960400109176E-4
0.01633813793699983,0.0037244856468928197,0.008062564289897923,0.0024911322478552616
0.006527754562041029,0.00939487346944384,0.004002850415349258,5.785007284120604E-5
0.058762408560617256,0.010133931696251606,0.0028561209435283867,0.0026386021930239214
0.019829256912292356,0.004741176084209128,2.569084032164272E-4,1.2379228848575558E-4
0.0034151557457818664,0.0013540994624501497,1.4860747259392982E-4,9.915994248983588E-5
0.07956998764446593,0.007564594924244876,0.002184533728505403,0.0011696506139184815
0.05481448977904378,0.01785635869478867,0.0023214458789220195,0.0026828669496517478
0.03726477703512859,0.015105937102165535,0.005847926956871876,0.0011121288526657722
0.014211741310261556,0.005986852503863707,5.973414836634664E-4,8.547073075917234E-5
0.008410297151764577,0.026704196232156235,0.0018899266387269924,0.004552438588522194
0.06061901109552935,0.015895309620740712,0.0032889748989433556,2.5747670488582476E-4
0.03876319983800021,0.026003696422744867,0.008523127993065503,0.002468834486155186
0.03252124760829842,0.005871488876122335,0.002710662939073718,7.105636710037304E-5
0.13232201831456444,0.006641658137352887,0.0044548265425658935,1.3737838063838196E-4
0.008364804535118314,0.004791601159414385,4.490576554126229E-4,5.997381512126854E-4
0.007303193488216632,0.0012525955832522518,9.594484615592118E-5,5.144745426906538E-4
0.013573329683235796,0.01583109263260115,0.005168284270324599,0.0022079354017166667
0.007426514647460243,0.002988241157594758,0.001370055606827101,5.449788717805296E-4
0.050857130894752925,0.02337457287820204,0.005315118442390327,0.001483534213452335
0.035080643046612014,0.002705257891271485,0.003691418524174032,0.0010092493013221459
0.054575589706418993,0.010071941511003107,0.004780627722806744,7.335014006501157E-4
0.09186478214345657,9.636314775612436E-4,0.004051518663656107,8.046707036653803E-4
0.08065585124130446,2.31880358598027E-4,0.004538839721632978,1.8878023853206242E-4
0.007652703228865322,0.0027486830520075103,1.837536339519086E-4,2.1706358069616163E-4
0.004256857465298374,0.0060060608527633804,0.0013686174978331381,1.5484393979760643E-4
0.007988376192591266,0.008122418945310354,0.0022771887907585883,0.0024021960719937184
0.08048669394645923,0.02674893599486334,0.0017207680342825476,2.8929046822518805E-4
0.014433584173152535,0.01406236595883736,0.008629977723432164,9.313326627846981E-4
0.03654809937652675,0.0028188847058511837,0.007046643383162255,0.0010981562848264882
0.019341053420697574,0.01066106764103817,0.0019450153213694406,7.1600297025188E-4
1.6021716147806076E-4,1.422258138373807E-4,8.45315198173731E-4,5.8510500910508466E-5
0.0011430560952132571,3.5273652449952485E-4,4.1838896960320063E-4,3.5731266487686655E-5
0.043511046650676996,0.013687128258169343,0.0018124906402099178,9.271469851736232E-4
0.011748204982166482,0.0016796520821417363,0.0013175672918825769,2.7448339442794653E-4
7.136760101731583E-4,0.0013365634136871057,2.409882252560871E-4,2.0817657927180413E-4
0.0050363340326861905,1.2325110246403512E-4,4.5926198441780257E-4,1.047904812275011E-4
0.003049017551009242,0.0026286300579929102,7.313145863955787E-5,9.084290757709793E-5
0.022507876426707884,0.009879689124510014,1.104125022565106E-4,0.0012443702019771293
0.07377092174118213,0.008698974134484963,0.0018016651850195206,0.0011651968966403458
0.002331452153127258,0.01532921421952094,0.0030462366369856564,7.228447790682902E-4
0.032670552607708056,0.009645236345637761,2.034800489282958E-4,7.780531057418743E-4
0.025731183043153753,0.029622808101869944,0.014498598315955312,0.001719270924960553
0.015533079099518154,0.0032637355876109636,0.0022129491010521424,0.0024615077905669673
0.009406548696379401,0.007471432204680237,0.002602104903686736,3.6755467132616054E-4
0.043083990302894115,0.011417597536973982,0.002930128228521356,0.0023149640366834823
0.13844897902026598,0.0062167520697465105,0.0020908326310233416,6.826409099810186E-4
0.003036539824112252,0.0030342173819904706,8.37341196651922E-4,2.1218215125300466E-4
0.02825476143709381,0.005070430972124116,0.008105628548977856,0.002531529036613158
0.015533100682919557,0.004668721799608281,0.004414989953550888,0.0012203253896311875
0.014946839038576942,0.009172252719163424,0.0020827050767551823,3.353971028412519E-4
0.03568012828076331,0.01184210093306409,0.0020601272453766965,0.002460435709108698
0.002000176010866302,0.015960822538760792,0.002124589384317801,4.203012822057615E-4
0.005667427050739228,0.01683845894873598,0.0016872877184758552,8.061510582775573E-4
0.05609037286818728,0.004388480567491111,0.0017137681892115853,0.0010476399982712829
0.033223661839606615,0.003997299431056972,0.006570792656657412,0.0014060696645276634
0.08741985859732132,6.972410781984325E-4,0.004374781943624084,0.002448765184615933
0.0014633232608349484,0.0014670259618415902,7.632000509310803E-4,2.472529194610411E-4
0.07464497314957826,0.029890967295585717,0.01097735350687975,0.0013072235109470207
0.0017420825175655076,0.006226750697388636,0.0012301716427229345,3.170357865858437E-4
0.0455792397150994,0.011553621924250794,0.0032757108155116203,3.3954804606792515E-4
0.004449631942372007,0.010077919196483211,0.0019930516383710527,0.0012959244982522684
0.02009628706421748,0.013932203710293564,0.0023574852565523456,5.73872316595805E-4
0.03255017768654001,9.5899479650297E-4,7.021090508021312E-4,3.38368426087411E-4
0.011205446607171092,0.015398486547154502,0.0037848829404723157,0.002097065232607147
0.004784577860493669,0.004660764348867957,0.0011615071914744457,0.001112608977715237
0.03467873713478615,0.005500696539467585,0.0019708510927515122,6.020143014368257E-4
0.0404808366284719,0.0071301136914566745,0.005144706427513865,6.702632159189434E-4
0.017790789693073183,0.007378547791566203,3.183941114967318E-4,1.2743060995282918E-4
0.014040266603943667,0.009673088674390394,0.00256624228233143,5.344635510440158E-4
0.17335235492075715,0.011373345807590625,0.004441058871390707,0.0025198685963876907
0.07121640979931784,0.020276562202133915,0.005279794725752718,4.7803782097567465E-4
0.022213811258577652,0.008550255019136786,0.0018055980843164452,8.935270424192543E-5
0.06338213405543404,0.021533719034195514,0.004557766869860118,1.7158468147636784E-4
0.0017161556541143823,0.003748114686439929,0.002603984999430077,0.0017557050543741584
0.00995245264442314,0.0024037083862652425,3.8860258033689474E-4,1.8487955565349274E-4
0.014165803385785717,0.053698567832768974,0.005153591652293283,0.002540859024292083
0.006172940576664041,0.0012839694489459271,0.005698988269593388,4.6926706507414734E-4
0.02357755493673529,0.008919676632286806,0.0038232941662143948,0.0014579229153623824
0.08433181223451733,0.027533410879734644,0.0042638892025526854,0.0014824053394172836
0.011055391629917687,0.0057286481619367976,0.0021988354715407298,2.3506374170218945E-4
0.00344214317095221,0.010066300005474536,5.2870396806281E-4,4.3817405386518195E-4
0.04841668514403362,0.02074284240759319,0.0046700873644480185,0.0013631863391493743
0.009916742453247168,0.004499216684720714,0.0021966078716528802,0.001622535921343759
0.0014798195763563548,0.0047173088011693174,0.002064720438492381,8.34236189575116E-4
0.024508868715307972,0.010687393224823675,0.002681458321627769,3.651146159785461E-5
0.0206752715783931,0.005159140473573232,8.627967150520541E-4,5.19773364674877E-4
0.030806493158176004,0.006329224917444836,0.002189482956718135,3.6236009245865856E-4
0.022970695576388114,0.005460101194469503,8.263659485711965E-4,1.1548695778561618E-4
7.07625262732716E-4,6.011082456668179E-4,6.434410798882346E-4,2.4021589275073323E-4
0.005300529104442207,0.003736420875434626,7.099387560280213E-4,6.872132595756557E-5
0.00901661082863129,0.0017227245900142375,1.384003031212426E-4,4.7682146095954164E-4
0.005753675363395323,0.010774977190140431,0.004604427724728786,0.0014152441491978277
0.008083209531890526,0.0062746395230808116,6.116074041601299E-4,9.878171874661507E-4
0.009197753452628686,0.005543957940796851,0.001438693096935862,0.0012361585505318265
0.0803458954490016,0.013065171129989762,0.011759104825216233,0.007878996866643647
0.1738325435437693,0.010456631024773998,0.004303758467243228,5.249618261995157E-4
0.004721935577996791,0.006234043409194148,0.0010639881357325097,8.641834278323673E-4
0.0017420825175655076,0.006226750697388636,0.0012301716427229345,3.170357865858437E-4
0.014126162395602737,0.004145981185342644,4.862909897602865E-4,6.844374198734208E-4
0.008836604186472015,8.365252827081137E-4,8.677716165210405E-4,6.971068352905726E-5
0.02297234716592978,0.006451938854286982,0.0015812467803136012,3.4548806500668333E-4
0.03187481322614711,1.8831129825475987E-4,0.004158245173264179,2.9344192716430255E-4
0.08026318070420989,0.06039686540742074,0.002513133032411295,0.0035792036586042146
