5K,50K,500K,5M
0.0,0.0,1.3569810692806115E-4,1.5682583521434355E-4
0.0,0.0,8.579688004990107E-5,7.087241246270542E-5
0.0,0.0,5.026178622135433E-5,4.2966301177522044E-5
0.0,0.0,1.717496557093438E-5,3.1027990815923015E-6
0.0,0.0,9.902300436120619E-7,3.0753316417861795E-6
0.0,0.0,8.362034022671062E-5,1.557452732804324E-5
0.0,0.0,1.2868578799170321E-5,4.7533990116110926E-5
0.0,0.0,7.399452440516177E-5,3.0000089999725745E-6
0.0,0.0,1.8406196673313597E-5,1.9807479476596436E-5
0.0,0.0,6.108461907657135E-5,1.0481541001970277E-4
0.0,0.0,6.741872013377093E-5,3.0199629908557467E-5
0.0,0.0,6.376266556928555E-5,1.3096451100481074E-5
0.0,0.0,5.672748848696346E-6,9.534703892161325E-6
0.0,0.0,8.774485005848986E-5,8.478790400755604E-6
0.0,0.0,8.967900791308314E-7,1.3477347209382918E-5
0.0,0.0,5.8972624246980344E-5,8.769827037917077E-5
0.0,0.0,5.927270013473412E-5,2.4046496215965737E-5
0.0,0.0,6.937238223863243E-5,9.948118999255943E-6
0.0,0.0,7.80245549028146E-6,1.7186026895377558E-5
0.0,0.0,8.989719850153035E-5,6.436153948353692E-5
0.0,0.0,9.469341162903755E-5,7.340193518059705E-5
0.0,0.0,5.391150346781291E-5,5.939159463259081E-5
0.0,0.0,1.404502063023744E-4,8.900141372635131E-5
0.0,0.0,1.3484830176029693E-5,1.0809390663969687E-5
0.0,0.0,3.518523937703505E-5,5.281087134653608E-5
0.0,0.0,4.747225164637517E-5,4.265157093520102E-6
0.0,0.0,1.5877205541895184E-5,5.1108775798987144E-5
0.0,0.0,1.018307948512166E-5,5.577804273783513E-5
0.0,0.0,1.3489883420615551E-5,3.619300696150124E-5
0.0,0.0,7.516627263583355E-5,4.6416252768964834E-5
0.0,0.0,3.0928964220937726E-5,6.784934959310039E-5
0.0,0.0,4.844321256075614E-5,3.0870400917660427E-6
0.0,0.0,1.3596421238159305E-4,1.5480603059805432E-5
0.0,0.0,5.253288428987001E-5,4.3462579552695316E-5
0.0,0.0,3.505281636919337E-5,4.3048665350094124E-5
0.0,0.0,2.4901429251884926E-5,1.422370816632355E-4
0.0,0.0,3.3111716045798205E-5,5.461818334864666E-5
0.0,0.0,5.608282025093709E-5,7.377391024057753E-5
0.0,0.0,9.584964115300022E-5,9.068140888658469E-5
0.0,0.0,1.2531278755628381E-5,4.4484637756948336E-5
0.0,0.0,1.3046146660925051E-5,9.364555019033978E-6
0.0,0.0,7.179224614032314E-5,4.580488217916684E-5
0.0,0.0,5.18838042935647E-5,3.2000500525621375E-5
0.0,0.0,1.193803470612845E-5,6.984661300865655E-5
0.0,0.0,4.344799693361402E-6,2.0678273719766627E-6
0.0,0.0,2.1598388656988793E-5,6.37158296422613E-5
0.0,0.0,6.527987327653801E-7,2.268464016712747E-6
0.0,0.0,1.008748049799648E-4,3.5521296780541116E-5
0.0,0.0,1.7010950798759557E-5,9.632891229863978E-5
0.0,0.0,2.857386022293834E-6,7.658756872617468E-5
0.0,0.0,5.253946213806083E-5,7.537299776616579E-7
0.0,0.0,9.671835414815803E-5,9.609658488715674E-5
0.0,0.0,1.1982431123439355E-6,4.3614954524279455E-5
0.0,0.0,7.462165977015732E-5,1.1218761695512084E-4
0.0,0.0,3.903982490515972E-5,4.2613765431999854E-5
0.0,0.0,4.6867445655813444E-5,4.126970432761192E-6
0.0,0.0,3.767022149593944E-5,6.908364830416791E-5
0.0,0.0,5.738244805110266E-5,1.3471051136277958E-5
0.0,0.0,7.911681281291733E-5,4.74397486414243E-5
0.0,0.0,1.1736591347094645E-5,9.708338396198896E-6
0.0,0.0,8.549619724795697E-6,5.1374651480964885E-5
0.0,0.0,1.266096328283966E-5,1.4821182370967315E-4
0.0,0.0,1.3871349166617216E-5,3.145460503163129E-5
0.0,0.0,4.3465290260282184E-5,2.1957083124110055E-6
0.0,0.0,3.7836926341014456E-5,1.3206412770242682E-5
0.0,0.0,1.259773880393105E-5,2.1991647547786615E-5
0.0,0.0,4.1191647715808146E-5,1.1268147147307927E-4
0.0,0.0,2.577436425927514E-5,2.3832446427252173E-4
0.0,0.0,3.779725159568008E-5,1.6986248777668777E-5
0.0,0.0,4.572962187863507E-7,7.818933638198216E-7
0.0,0.0,8.115721760109533E-5,5.39126799135331E-5
0.0,0.0,9.571205542822564E-5,1.0998730957265695E-4
0.0,0.0,5.366814259301154E-6,1.269672322390878E-5
0.0,0.0,1.708482970460142E-5,2.4817283584382354E-6
0.0,0.0,2.0741590379979928E-6,3.903756585080408E-5
0.0,0.0,8.527464079792595E-5,1.8163066172233846E-5
0.0,0.0,1.2143513757933455E-5,4.2025431249723925E-5
0.0,0.0,6.130880224433417E-6,2.9433244346888054E-5
0.0,0.0,3.923874905476396E-6,5.0660494868073826E-5
0.0,0.0,1.8132849198376235E-5,8.840893573079413E-5
0.0,0.0,3.844922867956753E-6,2.5799780424287465E-6
0.0,0.0,1.4097760764227524E-5,1.3621640301682434E-5
0.0,0.0,7.597121215676338E-5,5.467308217156599E-5
0.0,0.0,1.648576043038947E-4,7.209742269988143E-7
0.0,0.0,8.529670163939428E-5,1.3218288625095143E-4
0.0,0.0,1.766792236659305E-5,2.0692566105627535E-5
0.0,0.0,1.0160364509778406E-5,7.58322203720771E-5
0.0,0.0,9.77082222012142E-7,2.896126978980938E-5
0.0,0.0,1.4737825925244749E-5,1.3811283942570058E-4
0.0,0.0,1.715963008068811E-5,2.2527283943024796E-4
0.0,0.0,4.610302596610371E-5,4.135700324482248E-6
0.0,0.0,8.387936961442837E-5,9.387053661280223E-6
0.0,0.0,5.103824736484362E-5,2.128115349479629E-4
0.0,0.0,3.2505636420384025E-5,4.840484552856341E-5
0.0,0.0,8.26422405794196E-5,5.687440729830551E-5
0.0,0.0,5.916438419635101E-5,6.583173376185038E-5
0.0,0.0,8.216147256215035E-6,5.860633991998978E-5
0.0,0.0,2.2445481820291377E-5,1.1971542757237125E-5
0.0,0.0,1.2894643693307595E-5,4.07730845457384E-6
0.0,0.0,2.390648628435518E-5,2.7870340972932204E-5
0.0,0.0,5.245422902190074E-5,3.505798543965323E-5
0.0,0.0,2.6103100628336712E-5,5.2473621791284657E-5
0.0,0.0,4.634293136695701E-5,4.710813794490036E-6
0.0,0.0,3.7908723151445653E-6,1.5622800045225416E-5
0.0,0.0,1.2726978588626272E-5,2.251269946256619E-4
0.0,0.0,3.769033101259138E-6,5.184005877560131E-6
0.0,0.0,3.333490483808352E-5,7.429612929394459E-5
0.0,0.0,4.794819108729139E-6,1.5759104261106146E-5
0.0,0.0,7.04390296072116E-5,5.296706263152052E-5
0.0,0.0,3.949131354879063E-5,1.1821013934245563E-4
0.0,0.0,2.1895425798070796E-5,1.2253499041533606E-5
0.0,0.0,1.1486935969746304E-5,4.0856963576769275E-6
0.0,0.0,4.8226742180524295E-6,1.6294234184161056E-4
0.0,0.0,1.0576150179868489E-6,9.596346671116846E-6
0.0,0.0,4.784238013950406E-5,2.969642913267539E-5
0.0,0.0,6.980966972709833E-5,1.4430691822020595E-4
0.0,0.0,3.373515427115965E-6,1.5127776221472731E-5
0.0,0.0,2.6958829964006215E-5,1.989983469560963E-5
0.0,0.0,1.1381632415563508E-4,5.3825210435104055E-5
0.0,0.0,2.2878971384023933E-6,7.478554385038628E-5
0.0,0.0,2.874444588005764E-7,8.596661880140789E-6
0.0,0.0,2.6192306212477286E-6,3.8626889227491465E-5
0.0,0.0,1.0671689833894862E-6,8.978958557775899E-8
0.0,0.0,3.5496760821461855E-5,6.519259218859737E-7
0.0,0.0,1.2315550614659378E-4,3.05604534581372E-5
0.0,0.0,2.231001315624373E-5,3.9128272558747235E-5
